scene_name,scene_description,sample_token,timestamp,annotation_count,official_detection_class_count,official_eval_eligible_count,official_eval_eligible_prop,vru_count,vehicle_count,static_count,other_count,weighted_complexity,count_score,visibility_mean_score,visibility_max_score,visibility_token_1_prop,visibility_token_2_prop,visibility_token_3_prop,visibility_token_4_prop,lidar_sparsity_mean_score,lidar_sparsity_max_score,lidar_points_median,lidar_points_p10,lidar_zero_point_prop,official_zero_sensor_point_prop,distance_ego_mean_m,distance_ego_median_m,distance_over_40m_prop,truncation_mean_ratio,truncation_max_ratio,truncation_mean_score,truncation_max_score,score_version,perception_difficulty_score
scene-0096,"Cross busy intersection, cyclist nearby, construction barriers and cones",d66a316ffd914123b6324efc5b30c15b,1533151273447419,32,32,13,0.40625,8,23,1,0,39.5,10.0,3.4375,10.0,0.21875,0.125,0.125,0.53125,8.46875,10.0,1.5,0.0,0.34375,0.25,43.30684015725927,41.14121167651781,0.53125,0.010736815620874512,0.2181427806645838,0.1875,3.0,presentation_legacy_v0,64.41964285714286
scene-0069,"Turn left, peds near parked bus, bird",2d333672e0f14c9885e27a8d59fcf30c,1533153494696165,28,27,11,0.39285714285714285,4,19,4,1,29.5,10.0,4.035714285714286,10.0,0.39285714285714285,0.0,0.03571428571428571,0.5714285714285714,7.928571428571429,10.0,1.0,0.0,0.35714285714285715,0.25,47.638297362511025,49.01040677480243,0.5714285714285714,0.009980865593806934,0.27946423662659414,0.10714285714285714,3.0,presentation_legacy_v0,64.38775510204081
scene-0057,"Jaywalkers, parked bike and scooter, parked car on the main road",5624b784c7ec44029e3e284cae9d1cdc,1532402752647654,29,29,14,0.4827586206896552,17,9,3,0,44.5,10.0,3.206896551724138,10.0,0.20689655172413793,0.10344827586206896,0.13793103448275862,0.5517241379310345,8.758620689655173,10.0,2.0,0.0,0.1724137931034483,0.13793103448275862,43.659109987064646,39.05840390644953,0.4482758620689655,0.0034771367239846956,0.10083696499555617,0.10344827586206896,3.0,presentation_legacy_v0,64.38423645320198
scene-0031,"Construction, workers sitting on grass, garbage",982d107c70d84c5294032002bf9d19f4,1531886228448741,17,16,16,0.9411764705882353,7,5,4,1,21.5,10.0,2.5294117647058822,10.0,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.6470588235294118,5.117647058823529,10.0,19.0,2.6,0.058823529411764705,0.0,17.36217519000735,14.507147649576252,0.0,0.02244090356316261,0.3814953605737643,0.4117647058823529,7.0,presentation_legacy_v0,64.36974789915966
scene-0026,"Parked cars, peds on the roadside",ec3eabaeab1043bfb762c2d31a7f3351,1531886099799518,22,22,20,0.9090909090909091,18,4,0,0,40.0,10.0,1.0454545454545454,10.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.8181818181818182,6.2272727272727275,10.0,8.0,3.1,0.045454545454545456,0.045454545454545456,22.720794127298138,19.070352030180068,0.13636363636363635,0.04470076042279298,0.47593136360393296,0.7727272727272727,7.0,presentation_legacy_v0,64.35064935064935
scene-0076,"Turn right, follow cyclist, turn right",85849bb757314a45996d41fce0f11fc6,1533153755047626,30,30,18,0.6,5,25,0,0,35.0,10.0,3.7333333333333334,10.0,0.13333333333333333,0.3,0.1,0.4666666666666667,8.2,10.0,2.0,0.0,0.16666666666666666,0.16666666666666666,41.02790324622209,44.02299522208011,0.7,0.007870203996781918,0.23610611990345753,0.1,3.0,presentation_legacy_v0,64.33333333333334
scene-0069,"Turn left, peds near parked bus, bird",f8749c3120c641758221875b0e3b806d,1533153488198883,34,27,15,0.4411764705882353,9,16,2,7,38.5,10.0,3.676470588235294,10.0,0.3235294117647059,0.0,0.14705882352941177,0.5294117647058824,8.264705882352942,10.0,2.0,0.0,0.3235294117647059,0.29411764705882354,32.640919884636126,24.697822832506834,0.35294117647058826,0.005256030427029134,0.17870503451899056,0.08823529411764706,3.0,presentation_legacy_v0,64.32773109243696
scene-0029,"Waiting, peds crossing intersection",047f8d54fab943b5b08b950bd2d1123a,1531886160047572,43,43,30,0.6976744186046512,38,5,0,0,81.0,10.0,3.2325581395348837,10.0,0.2558139534883721,0.046511627906976744,0.11627906976744186,0.5813953488372093,8.720930232558139,10.0,2.0,0.0,0.16279069767441862,0.13953488372093023,35.281980706189294,35.33247412899722,0.32558139534883723,0.0014727831661979166,0.06332967614651042,0.06976744186046512,3.0,presentation_legacy_v0,64.31893687707641
scene-0075,"Parked cars, oncoming semi, two oncoming bikes, parked motorcycle, bike rack",f0dcde0d23b04fbfae1df5d715b367c3,1533153724397537,49,49,43,0.8775510204081632,12,37,0,0,61.0,10.0,4.489795918367347,10.0,0.16326530612244897,0.2857142857142857,0.2857142857142857,0.2653061224489796,7.469387755102041,10.0,5.0,1.0,0.08163265306122448,0.061224489795918366,32.01639220016719,31.518299867971944,0.20408163265306123,0.0022892491255063685,0.0939183599047908,0.061224489795918366,3.0,presentation_legacy_v0,64.31486880466471
scene-0021,"Wait at intersection, jaywalkers, parking lot, parked bicycle, turn right, construction, truck",86e3aefe9f6544bb931068995dc3b1e1,1531885994049423,59,59,27,0.4576271186440678,14,20,25,0,60.5,10.0,3.0,10.0,0.23728813559322035,0.06779661016949153,0.05084745762711865,0.6440677966101694,8.864406779661017,10.0,2.0,0.0,0.2711864406779661,0.2542372881355932,36.517967794501324,38.99239866379339,0.4406779661016949,0.011259701215227111,0.2852502703824433,0.15254237288135594,3.0,presentation_legacy_v0,64.30992736077482
scene-0004,"Random scene, arrive at intersection, cross intersection, jaywalkers",520d400e8b8f4fc5a4e8a59909a23e83,1531884001798770,70,70,33,0.4714285714285714,19,3,48,0,65.0,10.0,6.228571428571429,10.0,0.5,0.15714285714285714,0.04285714285714286,0.3,8.785714285714286,10.0,1.5,0.0,0.2571428571428571,0.2571428571428571,39.95396124188518,30.952531568300884,0.4142857142857143,0.0,0.0,0.0,0.0,presentation_legacy_v0,64.3061224489796
scene-0052,"Oncoming car in the same lane, overtake parked car, turn left",cd1e3935cdc940b397670c0f6b6822a5,1532402329197909,7,7,3,0.42857142857142855,2,3,2,0,8.0,5.0,1.4285714285714286,10.0,0.14285714285714285,0.0,0.0,0.8571428571428571,7.142857142857143,10.0,1.0,0.0,0.42857142857142855,0.2857142857142857,38.678779646497745,40.22716801652875,0.5714285714285714,0.09509401515301967,0.6656581060711377,1.4285714285714286,10.0,presentation_legacy_v0,64.28571428571429
scene-0096,"Cross busy intersection, cyclist nearby, construction barriers and cones",3d905993341a42da8a4a951fb439682b,1533151272947509,30,30,14,0.4666666666666667,8,21,1,0,37.5,10.0,3.8666666666666667,10.0,0.36666666666666664,0.0,0.06666666666666667,0.5666666666666667,8.033333333333333,10.0,3.0,0.0,0.2,0.2,43.751735422349476,40.38343484851139,0.5333333333333333,0.005225788027813808,0.15677364083441425,0.1,3.0,presentation_legacy_v0,64.28571428571429
scene-0070,"Peds, ped with bag, bus stop, parking lot, turn right, follow cyclist, trailers, turn left",8dd94dc47c0249abb3430ea2da1358cd,1533153522797049,57,57,20,0.3508771929824561,5,51,1,0,61.5,10.0,6.508771929824562,10.0,0.47368421052631576,0.19298245614035087,0.14035087719298245,0.19298245614035087,8.491228070175438,10.0,2.0,0.0,0.21052631578947367,0.17543859649122806,54.77681982663084,52.8446116416335,0.7368421052631579,0.0,0.0,0.0,0.0,presentation_legacy_v0,64.28571428571429
scene-0034,"No traffic, dead end street, overtake parked truck",98c9250426904b328447522d5fa7fe5e,1531886398697468,2,2,2,1.0,0,2,0,0,2.0,0.0,5.0,10.0,0.5,0.0,0.0,0.5,5.0,10.0,2782.0,557.2,0.0,0.0,20.269460784120263,20.269460784120263,0.0,0.37867029137245456,0.7573405827449091,5.0,10.0,presentation_legacy_v0,64.28571428571429
scene-0030,"Two parked motorcycles, overtake",713e6b367a92472b8ac8b6ed90062347,1531886210898347,12,12,6,0.5,7,5,0,0,19.0,10.0,6.916666666666667,10.0,0.6666666666666666,0.0,0.08333333333333333,0.25,8.083333333333334,10.0,2.0,0.10000000000000009,0.16666666666666666,0.16666666666666666,43.019261268409004,33.33447995822222,0.4166666666666667,0.0,0.0,0.0,0.0,presentation_legacy_v0,64.28571428571429
scene-0016,"Turn left, people on both sides, parked vans",d34984a371044f33998cde724c33a102,1531885626447498,24,24,18,0.75,21,3,0,0,45.0,10.0,3.625,10.0,0.2916666666666667,0.08333333333333333,0.041666666666666664,0.5833333333333334,8.25,10.0,4.0,0.30000000000000027,0.125,0.125,26.30987631660984,23.927993415425338,0.125,0.006590710754018935,0.15817705809645444,0.125,3.0,presentation_legacy_v0,64.28571428571429
scene-0026,"Parked cars, peds on the roadside",6ff876ce29ae498a8c5c993c282084c1,1531886098198420,27,27,21,0.7777777777777778,23,4,0,0,50.0,10.0,3.925925925925926,10.0,0.2962962962962963,0.07407407407407407,0.14814814814814814,0.48148148148148145,7.962962962962963,10.0,4.0,0.6000000000000001,0.1111111111111111,0.07407407407407407,26.002484386007943,23.338689901714368,0.18518518518518517,0.007612464128529458,0.20553653147029538,0.1111111111111111,3.0,presentation_legacy_v0,64.28571428571429
scene-0024,"Intersection, peds in cafe, parked motorcycle, ped crossing",d4f482225b1b4110813a81e771eb8723,1531886057399866,25,25,18,0.72,24,1,0,0,49.0,10.0,3.8,10.0,0.2,0.24,0.04,0.52,8.08,10.0,4.0,1.0,0.08,0.08,28.05753743122868,18.06945092037037,0.2,0.0023364681738243577,0.05841170434560894,0.12,3.0,presentation_legacy_v0,64.28571428571429
scene-0076,"Turn right, follow cyclist, turn right",d2a4585e7ca845a5a2b7449545529e31,1533153758547294,27,27,8,0.2962962962962963,3,24,0,0,30.0,10.0,3.5925925925925926,10.0,0.14814814814814814,0.2222222222222222,0.18518518518518517,0.4444444444444444,8.296296296296296,10.0,1.0,0.0,0.4444444444444444,0.4444444444444444,50.45566209882272,56.390676330347766,0.7777777777777778,0.006821197617352682,0.18417233566852242,0.1111111111111111,3.0,presentation_legacy_v0,64.28571428571429
scene-0102,"Turn right at intersection, cross bridge, many peds",9a95f1a1e26843fa91963c1131b3c53c,1533151597898070,22,21,16,0.7272727272727273,19,2,0,1,40.5,10.0,7.363636363636363,10.0,0.5454545454545454,0.2727272727272727,0.0,0.18181818181818182,7.636363636363637,10.0,5.0,1.0,0.0,0.0,24.50944073220612,17.381943535050922,0.22727272727272727,0.0,0.0,0.0,0.0,presentation_legacy_v0,64.28571428571429
scene-0034,"No traffic, dead end street, overtake parked truck",6bd37fede9ce4b9a956b8ccea50fc874,1531886400198234,2,2,2,1.0,0,2,0,0,2.0,0.0,5.0,10.0,0.5,0.0,0.0,0.5,5.0,10.0,926.0,186.8,0.0,0.0,25.1023941995044,25.1023941995044,0.5,0.3955225636036371,0.7910451272072742,5.0,10.0,presentation_legacy_v0,64.28571428571429
scene-0059,"Wait at intersection, bike on sidewalk, worker blowing leaves",37646a4e26e844ee805f9dcd0c68b058,1532402874547729,8,8,6,0.75,3,5,0,0,11.0,5.0,2.875,10.0,0.25,0.0,0.125,0.625,4.625,10.0,18.0,3.1,0.0,0.0,25.884264856716438,17.175307337176164,0.25,0.1539623377697631,0.6282785371313448,2.5,10.0,presentation_legacy_v0,64.28571428571429
scene-0021,"Wait at intersection, jaywalkers, parking lot, parked bicycle, turn right, construction, truck",b8270b9749ce4edcb45f575546ba8d37,1531885983448630,43,43,22,0.5116279069767442,8,19,16,0,43.0,10.0,3.2325581395348837,10.0,0.23255813953488372,0.06976744186046512,0.13953488372093023,0.5581395348837209,8.69767441860465,10.0,3.0,0.20000000000000018,0.11627906976744186,0.11627906976744186,37.56297120723214,37.524386436220325,0.4418604651162791,0.0039022924788099382,0.16779857658882735,0.06976744186046512,3.0,presentation_legacy_v0,64.28571428571429
scene-0073,"Parked scooter, flock of pigeons, person sitting on top of bench, two trucks passing, turn right",a4dcda5d370e4b60b58f581c28903984,1533153672946263,23,23,9,0.391304347826087,5,17,1,0,27.5,10.0,5.043478260869565,10.0,0.43478260869565216,0.043478260869565216,0.13043478260869565,0.391304347826087,6.695652173913044,10.0,5.0,0.0,0.17391304347826086,0.08695652173913043,46.5861373321361,50.108837324097934,0.6086956521739131,0.014543812325182436,0.17565189473909415,0.2608695652173913,3.0,presentation_legacy_v0,64.28571428571429
scene-0060,"Wait at intersection, bike on sidewalk, worker blowing leaves, bicycle crossing",4817d561b47e4e6398f1ef5ad69cded9,1532402876547237,7,7,6,0.8571428571428571,4,3,0,0,11.0,5.0,2.857142857142857,10.0,0.2857142857142857,0.0,0.0,0.7142857142857143,4.714285714285714,10.0,30.0,2.2,0.0,0.0,19.261725256131843,13.662036832746207,0.14285714285714285,0.1225688338388379,0.545006604410683,2.4285714285714284,10.0,presentation_legacy_v0,64.28571428571429
scene-0062,"Change lane, parked cars, overhead walkways",ee6c72d8922a47efbe27d93d826009a8,1533153245797627,7,7,5,0.7142857142857143,0,7,0,0,7.0,5.0,4.285714285714286,10.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,4.285714285714286,10.0,21.0,3.8000000000000003,0.0,0.0,33.56841270076032,23.57790262364106,0.2857142857142857,0.0715893370656588,0.5011253594596116,1.4285714285714286,10.0,presentation_legacy_v0,64.28571428571429
scene-0060,"Wait at intersection, bike on sidewalk, worker blowing leaves, bicycle crossing",be4da7572df94b7cace70800d4171cb6,1532402875547481,7,7,6,0.8571428571428571,4,3,0,0,11.0,5.0,2.857142857142857,10.0,0.2857142857142857,0.0,0.0,0.7142857142857143,4.285714285714286,10.0,31.0,2.8000000000000003,0.0,0.0,18.8096510265091,13.661163200110407,0.14285714285714285,0.2229176568900265,0.9432133747852006,2.857142857142857,10.0,presentation_legacy_v0,64.28571428571428
scene-0070,"Peds, ped with bag, bus stop, parking lot, turn right, follow cyclist, trailers, turn left",124094c6f8f44561bccb4f6d93e4e0a8,1533153531195985,44,44,24,0.5454545454545454,3,41,0,0,47.0,10.0,5.590909090909091,10.0,0.36363636363636365,0.25,0.06818181818181818,0.3181818181818182,6.318181818181818,10.0,9.0,0.0,0.20454545454545456,0.20454545454545456,40.810050585362234,40.050207471879574,0.5227272727272727,0.002663649000017022,0.11720055600074897,0.06818181818181818,3.0,presentation_legacy_v0,64.25324675324676
scene-0029,"Waiting, peds crossing intersection",f3d7cea3b7fb44f0a47a88f6223e6760,1531886165048027,44,44,25,0.5681818181818182,39,5,0,0,83.0,10.0,3.409090909090909,10.0,0.20454545454545456,0.13636363636363635,0.13636363636363635,0.5227272727272727,8.5,10.0,2.0,0.0,0.25,0.25,36.322353576324524,34.42875174376388,0.3181818181818182,0.002388405732870767,0.10508985224631373,0.06818181818181818,3.0,presentation_legacy_v0,64.25324675324676
scene-0076,"Turn right, follow cyclist, turn right",d51b6664d4734749bea587389128dfa4,1533153764397620,29,29,9,0.3103448275862069,2,15,12,0,25.0,10.0,2.8620689655172415,10.0,0.1724137931034483,0.10344827586206896,0.13793103448275862,0.5862068965517241,9.0,10.0,2.0,0.0,0.2413793103448276,0.2413793103448276,49.531739116329966,41.88705794725772,0.5517241379310345,0.0018919559845128454,0.05486672355087252,0.10344827586206896,3.0,presentation_legacy_v0,64.23645320197045
scene-0071,"Parked trucks, construction vehicles, road blocked relative to baseline route, find deviation",489dab84f27d4a988ad7b7775d6ace83,1533153553397880,29,28,23,0.7931034482758621,2,26,0,1,30.5,10.0,2.6551724137931036,10.0,0.1724137931034483,0.10344827586206896,0.06896551724137931,0.6551724137931034,4.551724137931035,10.0,25.0,0.8000000000000003,0.10344827586206896,0.034482758620689655,36.501995039264806,36.913684140785875,0.3103448275862069,0.04233734543365174,0.4168707107065065,0.7586206896551724,7.0,presentation_legacy_v0,64.23645320197045
scene-0074,"Wait at intersection, turn left, bike rack, parked cars, peds",2605d37e56124453b43a73a44d5e1705,1533153703147838,57,56,29,0.5087719298245614,10,44,3,0,65.5,10.0,5.7894736842105265,10.0,0.40350877192982454,0.17543859649122806,0.17543859649122806,0.24561403508771928,9.175438596491228,10.0,1.0,0.0,0.3333333333333333,0.2982456140350877,41.6184826273254,40.30014586492153,0.5087719298245614,0.0,0.0,0.0,0.0,presentation_legacy_v0,64.23558897243107
scene-0071,"Parked trucks, construction vehicles, road blocked relative to baseline route, find deviation",3ea1703a835142869f32bbc4b3575eae,1533153559447247,24,23,17,0.7083333333333334,2,18,3,1,24.0,10.0,1.6666666666666667,10.0,0.16666666666666666,0.0,0.0,0.8333333333333334,5.583333333333333,10.0,14.0,1.3000000000000003,0.041666666666666664,0.0,33.05465465265556,24.01935157446698,0.3333333333333333,0.03904938852646172,0.34859782503283165,0.7083333333333334,7.0,presentation_legacy_v0,64.22619047619048
scene-0016,"Turn left, people on both sides, parked vans",53634328fddd46e883f7e1d6ccb7b059,1531885626947382,24,24,20,0.8333333333333334,21,3,0,0,45.0,10.0,3.5833333333333335,10.0,0.25,0.08333333333333333,0.16666666666666666,0.5,8.25,10.0,3.5,1.3000000000000003,0.08333333333333333,0.041666666666666664,27.147461463335258,26.586287120210528,0.125,0.006738731204646696,0.1617295489115207,0.125,3.0,presentation_legacy_v0,64.22619047619048
scene-0008,"Several moving pedestrians, parked cards and motorcycle",9a7a1a2f40534959800512ecf3c3f132,1531884288698352,16,16,11,0.6875,13,3,0,0,29.0,10.0,4.125,10.0,0.1875,0.1875,0.3125,0.3125,7.25,10.0,6.0,1.0,0.0625,0.0625,31.46861298508294,23.33756528451807,0.25,0.012936045215197887,0.09793063006735725,0.5625,3.0,presentation_legacy_v0,64.19642857142857
scene-0017,"Barriers, peds, arriving at busy intersection",ddff867e8f5944869c55dfeca2151ba8,1531885768449334,47,46,31,0.6595744680851063,25,2,20,0,62.0,10.0,3.6808510638297873,10.0,0.3191489361702128,0.0425531914893617,0.06382978723404255,0.574468085106383,8.191489361702128,10.0,2.0,0.0,0.1276595744680851,0.1276595744680851,29.647317035845948,24.898354391986956,0.19148936170212766,0.0027747052107284917,0.1304111449042391,0.06382978723404255,3.0,presentation_legacy_v0,64.19452887537994
scene-0021,"Wait at intersection, jaywalkers, parking lot, parked bicycle, turn right, construction, truck",2a16bef3c1494de3a582f298fea9fa0e,1531885982948748,43,43,22,0.5116279069767442,8,19,16,0,43.0,10.0,3.1627906976744184,10.0,0.20930232558139536,0.09302325581395349,0.13953488372093023,0.5581395348837209,8.69767441860465,10.0,3.0,0.0,0.18604651162790697,0.18604651162790697,37.71405563130154,38.101460372636026,0.4418604651162791,0.0028200994726179417,0.07677444888120855,0.06976744186046512,3.0,presentation_legacy_v0,64.1860465116279
scene-0015,"Narrow road, following bus, bus on opposite lane, parked cars",77558d8e009b490382605c12b7fe8d9e,1531885430448496,14,12,10,0.7142857142857143,2,9,1,2,14.5,5.0,4.214285714285714,10.0,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.35714285714285715,4.5,10.0,23.5,0.9000000000000001,0.14285714285714285,0.14285714285714285,22.74651384147598,21.306571054282692,0.07142857142857142,0.06703096717573984,0.5055562358662828,1.2142857142857142,10.0,presentation_legacy_v0,64.18367346938776
scene-0068,"Two turning trucks, wait, turn left",7b06c6bd641e4060a607f3db4d3c3109,1533153468897216,41,40,33,0.8048780487804879,4,34,3,0,43.5,10.0,3.7560975609756095,10.0,0.24390243902439024,0.14634146341463414,0.0975609756097561,0.5121951219512195,8.024390243902438,10.0,3.0,0.0,0.1951219512195122,0.12195121951219512,33.70265519778226,34.519876939794145,0.2682926829268293,0.009235439145613963,0.25876663358827323,0.14634146341463414,3.0,presentation_legacy_v0,64.18118466898954
scene-0058,"Construction, strange cleaning vehicle parked on our lane",f7f87561b68f42d586bc462ddc643080,1532402825047287,41,41,21,0.5121951219512195,8,13,20,0,39.0,10.0,3.658536585365854,10.0,0.3170731707317073,0.04878048780487805,0.04878048780487805,0.5853658536585366,8.121951219512194,10.0,3.0,0.0,0.12195121951219512,0.12195121951219512,34.90371706714033,33.34055633975701,0.4146341463414634,0.009469676327886317,0.19612197397696285,0.14634146341463414,3.0,presentation_legacy_v0,64.18118466898954
scene-0035,"Parking lots, trash can, bump, scooter, peds, potential jaywalkers, bus stop, oncoming bus",c93a7e7a083848b9bf26b8438c052426,1532400187146976,27,26,12,0.4444444444444444,2,24,0,1,28.5,10.0,5.814814814814815,10.0,0.4444444444444444,0.14814814814814814,0.1111111111111111,0.2962962962962963,9.11111111111111,10.0,3.0,0.0,0.25925925925925924,0.18518518518518517,47.32402420441102,49.73479523666714,0.6296296296296297,0.0,0.0,0.0,0.0,presentation_legacy_v0,64.17989417989418
scene-0021,"Wait at intersection, jaywalkers, parking lot, parked bicycle, turn right, construction, truck",8eb6ed9e552c40f4b576bbe60f2cb55f,1531885981048247,44,44,26,0.5909090909090909,7,22,15,0,43.5,10.0,3.340909090909091,10.0,0.20454545454545456,0.13636363636363635,0.11363636363636363,0.5454545454545454,8.5,10.0,2.5,0.0,0.13636363636363635,0.13636363636363635,38.290300531310145,38.795024344867,0.4090909090909091,0.004644193714640325,0.2043445234441743,0.06818181818181818,3.0,presentation_legacy_v0,64.15584415584416
scene-0039,"Busy street, parked cars, parking lot, ped sitting at bus stop, motorcycle driving",15c59626df6b4f96bb7ef7c5c1797159,1532400513697151,19,19,18,0.9473684210526315,3,14,2,0,21.0,10.0,1.1578947368421053,10.0,0.05263157894736842,0.0,0.21052631578947367,0.7368421052631579,5.842105263157895,10.0,7.0,1.0,0.0,0.0,29.114497018246503,26.11096741532604,0.21052631578947367,0.05474865933993479,0.4562008912236728,0.8947368421052632,7.0,presentation_legacy_v0,64.13533834586465
scene-0050,"Narrow street, seveal peds, shadows, turn left, parked motorcycle",8504b8f5d6f241558f87b776e8a8cd82,1532402287197731,19,19,9,0.47368421052631576,16,3,0,0,35.0,10.0,5.421052631578948,10.0,0.42105263157894735,0.10526315789473684,0.15789473684210525,0.3157894736842105,9.473684210526315,10.0,2.0,0.0,0.2631578947368421,0.2631578947368421,37.19542504274653,32.538840175443895,0.42105263157894735,0.0,0.0,0.0,0.0,presentation_legacy_v0,64.13533834586465
scene-0059,"Wait at intersection, bike on sidewalk, worker blowing leaves",de048f72dde64714a5fd7d8c2dedc89e,1532402870647717,9,9,8,0.8888888888888888,4,5,0,0,13.0,5.0,3.6666666666666665,10.0,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,4.777777777777778,10.0,29.0,3.0,0.0,0.0,24.755152324672864,28.099355755466558,0.2222222222222222,0.07887937697464957,0.5117052155396346,1.4444444444444444,10.0,presentation_legacy_v0,64.12698412698413
scene-0076,"Turn right, follow cyclist, turn right",d68a77aecb344f8daece8b4f49952309,1533153749197296,35,35,24,0.6857142857142857,2,33,0,0,37.0,10.0,4.628571428571429,10.0,0.17142857142857143,0.34285714285714286,0.17142857142857143,0.3142857142857143,7.0,10.0,4.0,0.0,0.2,0.17142857142857143,34.74879680297517,32.452417256086356,0.2571428571428571,0.01368412058458197,0.2429785338147855,0.2571428571428571,3.0,presentation_legacy_v0,64.12244897959185
scene-0011,"Turn left, pass trucks on both sides, construction workers, sleeping construction workers, garbage, parked cars",16c02b4cb158498886c33bc14e813628,1531884528400544,15,15,9,0.6,4,8,3,0,17.5,10.0,3.8,10.0,0.3333333333333333,0.06666666666666667,0.0,0.6,7.866666666666666,10.0,4.0,0.0,0.4,0.26666666666666666,34.379264792997006,37.945667739463694,0.4,0.005143437489143003,0.07715156233714504,0.2,3.0,presentation_legacy_v0,64.0952380952381
scene-0065,"Wait at intersection, truck, peds, turn right, parking lot",f96be3e8469543f88b3b1b71d31d559c,1533153351197962,52,52,31,0.5961538461538461,4,35,13,0,49.5,10.0,4.3076923076923075,10.0,0.3269230769230769,0.11538461538461539,0.07692307692307693,0.4807692307692308,7.326923076923077,10.0,4.0,0.0,0.28846153846153844,0.25,38.15615928033561,35.38484920459856,0.34615384615384615,0.014176627035257546,0.2322573464556117,0.23076923076923078,3.0,presentation_legacy_v0,64.0934065934066
scene-0021,"Wait at intersection, jaywalkers, parking lot, parked bicycle, turn right, construction, truck",e0e4f6e2772d4404b59949f7b78acf88,1531885993049116,59,59,29,0.4915254237288136,14,21,24,0,61.0,10.0,3.0508474576271185,10.0,0.2542372881355932,0.05084745762711865,0.05084745762711865,0.6440677966101694,8.76271186440678,10.0,2.0,0.0,0.2542372881355932,0.2542372881355932,37.02504228752008,38.53652138724096,0.4576271186440678,0.0032723699361728135,0.193069826234196,0.05084745762711865,3.0,presentation_legacy_v0,64.09200968523002
scene-0071,"Parked trucks, construction vehicles, road blocked relative to baseline route, find deviation",5d549f7113254e009216c95d9e09f27f,1533153553948088,29,28,21,0.7241379310344828,2,26,0,1,30.5,10.0,2.7586206896551726,10.0,0.20689655172413793,0.06896551724137931,0.06896551724137931,0.6551724137931034,4.517241379310345,10.0,20.0,0.8000000000000003,0.10344827586206896,0.06896551724137931,36.104580241504294,38.11912968105198,0.3448275862068966,0.033191353770651126,0.38856163359638796,0.5862068965517241,7.0,presentation_legacy_v0,64.08866995073892
scene-0023,"Overtake parked car, bus turning, motorcycle",f16f2bfce974437fa2b072bd0be0e88f,1531886029898937,13,12,3,0.23076923076923078,8,4,0,1,20.5,10.0,5.846153846153846,10.0,0.5384615384615384,0.0,0.15384615384615385,0.3076923076923077,9.0,10.0,2.0,0.0,0.23076923076923078,0.15384615384615385,49.86990031692361,56.018870307301164,0.6923076923076923,0.0,0.0,0.0,0.0,presentation_legacy_v0,64.06593406593407
scene-0027,"Delivery motorcycle turns left, veh turn right",758ed7a3a37f4b66a4e0dfcb7e16d06b,1531886118549020,6,6,6,1.0,1,3,2,0,6.0,5.0,6.666666666666667,10.0,0.6666666666666666,0.0,0.0,0.3333333333333333,5.0,10.0,18.5,2.5,0.0,0.0,20.71019128893446,19.921503975346916,0.16666666666666666,0.07862621266299756,0.47175727597798534,1.1666666666666667,7.0,presentation_legacy_v0,64.04761904761905
scene-0027,"Delivery motorcycle turns left, veh turn right",484fe6e84c934bc2a63b88d98e064074,1531886119049435,6,6,6,1.0,1,3,2,0,6.0,5.0,6.666666666666667,10.0,0.6666666666666666,0.0,0.0,0.3333333333333333,5.0,10.0,18.5,1.5,0.16666666666666666,0.0,20.490127324634454,19.92432946896704,0.16666666666666666,0.05984549148409807,0.3590729489045884,1.1666666666666667,7.0,presentation_legacy_v0,64.04761904761905
scene-0069,"Turn left, peds near parked bus, bird",3ec630edf60e4ef2b6ed934b525732a4,1533153497198846,36,36,17,0.4722222222222222,3,29,4,0,37.0,10.0,4.083333333333333,10.0,0.3055555555555556,0.1111111111111111,0.08333333333333333,0.5,7.666666666666667,10.0,2.5,0.0,0.2222222222222222,0.1111111111111111,51.6929618608594,50.93696585540606,0.6666666666666666,0.003821721084298482,0.13758195903474535,0.08333333333333333,3.0,presentation_legacy_v0,64.04761904761905
scene-0019,"Turn left, waiting peds, turn left",40599f85823f42b7b2af58331bc466f3,1531885865548062,65,65,40,0.6153846153846154,16,4,45,0,58.5,10.0,4.7846153846153845,10.0,0.35384615384615387,0.13846153846153847,0.09230769230769231,0.4153846153846154,6.953846153846154,10.0,5.0,0.0,0.26153846153846155,0.23076923076923078,27.499868217837903,26.183188792119388,0.18461538461538463,0.006469966429125812,0.20637785027577982,0.09230769230769231,3.0,presentation_legacy_v0,64.04395604395604
scene-0070,"Peds, ped with bag, bus stop, parking lot, turn right, follow cyclist, trailers, turn left",5536c1c1f5774317914858dd4e5e7e3b,1533153533698666,41,41,26,0.6341463414634146,3,38,0,0,44.0,10.0,4.7317073170731705,10.0,0.2682926829268293,0.21951219512195122,0.17073170731707318,0.34146341463414637,6.951219512195122,10.0,5.0,0.0,0.1951219512195122,0.0975609756097561,42.59307344990803,38.46614389269958,0.4634146341463415,0.007568340850437068,0.19168530259434613,0.14634146341463414,3.0,presentation_legacy_v0,64.0418118466899
